ID,Title,Rating,Gender,Platform,Actual Price,Website Price,Offer %,After offer Price,Profit,Available Stocks
20861,Sparx Men's Sc0162g Sneakers,4,Men,Amazon,795,1199,33.69%,795.06,-0.06,1
14323,GEL CONTEND 4B+ Running Shoes For Men  (Black),4.2,Men,Flipkart,1499,3499,57.16%,1498.97,0.03,1
4103,Boots For Women  (Brown),3.9,Women,Flipkart,2579,4695,45.07%,2578.96,0.04,0
17001,Slippers,3.9,Women,Flipkart,149,229,34.93%,149.01,-0.01,0
19464,Slippers,4,Men,Flipkart,479,649,26.19%,479.03,-0.03,1
5041,"Bellies Jutis For Women  (Blue, Gold)",3.8,Women,Flipkart,290,499,41.88%,290.02,-0.02,0
15403,STORMER LS Running Shoes For Women  (Off White),4.3,Women,Flipkart,2267,3999,43.31%,2267.03,-0.03,1
13887,RC3526 001 Slip On For Men  (Black),4.2,Men,Flipkart,1935,4299,54.99%,1934.98,0.02,1
19491,Slides,3.6,Men,Flipkart,320,999,67.97%,319.98,0.02,1
11929,Bellies For Women  (Grey),4.3,Women,Flipkart,613,999,38.64%,612.99,0.01,1
11550,Slippers,4,Men,Flipkart,272,299,9.03%,272,0,1
16151,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,496,625,20.64%,496,0,1
1865,ARYA - DIFFERENT EDGE Bellies For Women  (Navy),4.2,Women,Flipkart,2364,4299,45.01%,2364.02,-0.02,1
660,Jutis For Women  (Black),4,Women,Flipkart,283,632,62.12%,239.4,43.6,0
5183,SL-172 Women Walking Shoes For Women  (Pink),4.5,Women,Flipkart,798,799,0.13%,797.96,0.04,1
20176,Women Black Heels Sandal,3.9,Women,Flipkart,849,2499,66.03%,848.91,0.09,1
14158,"Men Red, Black Sports Sandal",3.9,Men,Flipkart,554,999,44.54%,554.05,-0.05,1
10192,Women Black Flats Sandal,4.4,Women,Flipkart,639,799,20.03%,638.96,0.04,1
16071,"Women SL-126 Grey Pink Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,790,949,16.75%,790.04,-0.04,1
13970,Walking Shoes For Women  (Pink),4,Women,Flipkart,498,999,50.15%,498,0,1
1901,Women Brown Wedges Sandal,4.1,Women,Flipkart,243,269,9.67%,242.99,0.01,1
9931,Kazarmax Women's Walking Shoes,4.4,Women,Amazon,949,949,0.00%,949,0,1
9915,Women Off White Flats Sandal,4.2,Women,Flipkart,249,599,58.43%,249,0,0
7066,Running Shoes For Men  (Yellow),4.2,Men,Flipkart,569,999,43.04%,569.03,-0.03,1
8605,Puma Smash v2 Buck Sneakers For Men  (Black),4.3,Men,Flipkart,1749,3499,50.01%,1749.15,-0.15,1
11403,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,496,625,20.64%,496,0,1
14781,Women Gold Wedges Sandal,4.3,Women,Flipkart,1418,1890,24.97%,1418.07,-0.07,1
9206,Sneakers For Men  (Red),4.1,Men,Flipkart,199,499,60.12%,199,0,0
5501,Sports shoes/Casual shoes/Walking Shoes/Gym shoes/Running shoes/Cricket shoes Walking Shoes For Men  (Black),3.8,Men,Flipkart,367,999,63.26%,367.03,-0.03,1
19618,Bellies For Women  (Off White),3.3,Women,Flipkart,399,999,60.06%,399,0,0
135,Ankle Length Stylish Boots For Men  (Brown),3.9,Men,Flipkart,461,822,50.05%,410.59,50.41,1
13097,RODEO-2 Running Shoes For Men  (Blue),4.2,Men,Flipkart,873,999,12.61%,873.03,-0.03,1
13004,"Combo Pack of 2 Casual Shoes Sneakers For Women  (Red, Blue)",3.9,Women,Flipkart,420,999,57.96%,419.98,0.02,1
9360,Mojaris For Men  (Brown),3.7,Men,Flipkart,616,799,22.90%,616.03,-0.03,0
5062,Men Blue Flats Sandal,3.8,Men,Flipkart,379,999,62.06%,379.02,-0.02,0
19575,"Men Yellow, Black, Blue Casual Sandal",4.1,Men,Flipkart,569,699,18.60%,568.99,0.01,1
1736,Slippers,4.1,Women,Flipkart,299,499,40.08%,299,0,0
19673,"Sneaker-03 Navy Sky Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes Lace Up For Men  (Blue, Blue)",4.1,Men,Flipkart,854,1499,43.03%,853.98,0.02,1
8814,casual for men Sneakers For Men  (Black),3.9,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
9119,Training & Gym Shoes For Men  (Black),3.6,Men,Flipkart,329,999,67.07%,328.97,0.03,0
904,HAGUES Formal Shoes For Men  (Navy),3.4,Men,Flipkart,2058,4810,59.99%,1924.48,133.52,1
9115,Women Black Flats Sandal,3.8,Women,Flipkart,261,1299,79.91%,260.97,0.03,0
14467,DOCTOR EXTRA SOFT Flat Ortho Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Women's and Girl's Slippers,4.1,Women,Flipkart,360,599,39.90%,360,0,1
4725,WMNS NIKE ZOOM WINFLO 7 Training & Gym Shoes For Women  (Black),4.7,Women,Flipkart,4785,7995,40.15%,4785.01,-0.01,1
3093,ZF Klub Men's Lace up Walking Shoes Running Shoes Lightweight Breathable Mesh Fashion Sneakers / Designer party Wear For Men (black new look wise ) For Men  (Black),3.8,Men,Flipkart,449,999,55.06%,448.95,0.05,1
7234,Flip Flops,3.9,Women,Flipkart,379,999,62.06%,379.02,-0.02,0
355,Formal Slip On Shoe For Men (Brown) Slip On For Men  (Brown),4.1,Men,Flipkart,626,1497,56.37%,653.14,-27.14,0
19779,Women Off White Wedges Sandal,4.2,Women,Flipkart,599,1299,53.89%,598.97,0.03,1
763,"punjabi jutti , nagra shoes , nagra , kurta shoes ,shoes for kurta pajama , juti , mojari , rajasthani jutti. Mojaris For Men  (Brown)",3.6,Men,Flipkart,225,670,54.92%,302.04,-77.04,0
20781,Labbin Mens Casual Sneakers Shoes in Canvas White Sneakers Lightweight Shoes White,3.8,Men,Amazon,348,348,0.00%,348,0,0
5019,D'LITES-RUNWAY READY Sneakers For Women  (White),4.8,Women,Flipkart,3574,6499,45.01%,3573.8,0.2,1
15393,Men Brown Flats Sandal,3.9,Men,Flipkart,989,999,1.00%,989.01,-0.01,0
4248,Extra Soft Walking Shoes For Women  (Black),4.3,Women,Flipkart,649,999,35.04%,648.95,0.05,1
144,Women Black Wedges Sandal,4.3,Women,Flipkart,1021,3183,70.02%,954.26,66.74,1
5288,Kapani Fashion Bad Boy Slipper for Men Slides,4,Men,Flipkart,270,499,45.89%,270.01,-0.01,0
18124,Corporate Derby Lace Up Derby For Men  (Black),4.2,Men,Flipkart,949,999,5.01%,948.95,0.05,0
6072,Combo Pack of 4 Sports Shoes Walking Shoes For Men  (Multicolor),3.9,Men,Flipkart,698,1999,65.08%,698.05,-0.05,1
18833,Girl's synthetic Leather Bellies For Women  (Black),4.1,Women,Flipkart,315,599,47.41%,315.01,-0.01,1
17365,Women Gold Wedges Sandal,3.7,Women,Flipkart,169,499,66.13%,169.01,-0.01,0
6806,Zapatoz Women's Casual Shoes,3.7,Women,Amazon,499,499,0.00%,499,0,1
877,Boots For Women  (Black),4,Women,Flipkart,483,2032,75.04%,507.19,-24.19,0
7206,PEEP-TOE-ANKLE-CUT Bellies For Women  (Black),3.7,Women,Flipkart,299,999,70.07%,299,0,1
2897,Trending Sneakers For Men's Casual Boxer Shoes Black High Tops For Men  (Black),4,Men,Flipkart,249,599,58.43%,249,0,1
5955,Mojaris For Women  (Multicolor),4.1,Women,Flipkart,699,1000,30.10%,699,0,1
11076,Women Black Wedges Sandal,3.9,Women,Flipkart,719,999,28.03%,718.98,0.02,0
19693,Women Pink Flats Sandal,3.9,Women,Flipkart,181,499,63.73%,180.99,0.01,1
16284,Men Red Casual Sandal,4,Men,Flipkart,474,999,52.55%,474.03,-0.03,0
3304,"Boots For Men  (Orange, Black)",4.1,Men,Flipkart,599,999,40.04%,599,0,1
11344,Stylish Party Wear Loafers Shoe Loafers For Men  (Blue),4,Men,Flipkart,549,1499,63.38%,548.93,0.07,0
10451,Women Brown Heels Sandal,4.4,Women,Flipkart,399,599,33.39%,398.99,0.01,0
20005,Men Brown Sandal,3.9,Men,Flipkart,547,999,45.25%,546.95,0.05,1
8463,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,499,999,50.05%,499,0,1
1604,Men's Golden Printed Fabric Velvet Jutis For Men  (Gold),3.8,Men,Flipkart,426,999,57.36%,425.97,0.03,0
13390,Jutis For Men  (Black),4.7,Men,Flipkart,780,999,21.92%,780.02,-0.02,0
20488,Black With Fine Lining Design Slip On Shoes For Men  (Black),3.6,Men,Flipkart,425,499,14.83%,425,0,0
4909,Wedge Heel Wedges For Women  (Grey),3.5,Women,Flipkart,299,899,66.74%,299.01,-0.01,0
17301,Women Brown Flats Sandal,4.4,Women,Flipkart,1383,1895,27.02%,1382.97,0.03,1
19480,Bellies For Women  (Gold),3.9,Undefined,Flipkart,379,1499,74.72%,378.95,0.05,1
3475,Pepsi Walking Shoes For Women  (Black),4.2,Women,Flipkart,664,999,33.53%,664.04,-0.04,1
538,New Stylish Girls/Women/Ladies Comfortable Fashionable Outdoor High Heel Ankle Boots For Women  (Pink),4,Women,Flipkart,385,1017,55.26%,455.01,-70.01,0
16454,GO RUN RIDE 7 Running Shoes For Women  (Pink),4.5,Women,Flipkart,3250,6499,49.99%,3250.15,-0.15,1
17168,PRO-CAP-AW1014 Slip On For Men  (Black),3.9,Men,Flipkart,799,1499,46.70%,798.97,0.03,1
7217,"Chevit Latest Fashion Combo Pack of 2 Pairs Casual Outdoors Shoes Outdoors For Men  (Black, Blue)",3.8,Men,Flipkart,649,1498,56.68%,648.93,0.07,1
4335,Men Grey Sandal,3.5,Men,Flipkart,451,671,32.79%,450.98,0.02,1
14047,RC3509 001 High Tops For Men  (Black),4.2,Men,Flipkart,2025,4499,54.99%,2025,0,1
18865,Jaipuri Women's Traditional Slip-On Mojari Jutti Mojaris For Women  (Orange),4.7,Women,Flipkart,225,599,62.44%,224.98,0.02,0
8763,Women Black Wedges Sandal,4.1,Women,Flipkart,774,1290,40.00%,774,0,1
7315,"PERIS Running Shoes For Men  (Navy, Green)",4.1,Men,Flipkart,1823,2399,24.01%,1823,0,1
6354,Women Brown Heels Sandal,4.5,Women,Flipkart,720,799,9.89%,719.98,0.02,1
10784,Casuals For Men  (White),3.7,Men,Flipkart,534,999,46.55%,533.97,0.03,0
12615,Boots For Women  (Black),4.7,Women,Flipkart,499,999,50.05%,499,0,0
20345,US Polo Association Men's Panal Sneakers,4.2,Men,Amazon,1350,1799,24.96%,1349.97,0.03,1
13799,ROYALCOMPLETECLN Sneakers For Women  (White),4.3,Women,Flipkart,2399,3999,40.01%,2399,0,1
12485,Flip Flops,3.4,Women,Flipkart,299,649,53.93%,298.99,0.01,0
16961,Slippers,4.2,Women,Flipkart,399,799,50.06%,399.02,-0.02,0
16935,Glitter Jutis For Women  (Black),3.3,Women,Flipkart,281,499,43.69%,280.99,0.01,0
16776,Sneakers For Women  (White),4.2,Women,Flipkart,549,999,45.05%,548.95,0.05,1
19807,"New Fashionable Waterproof Casual Shoes,Walking Shoes,Rubber Shoes,Lightweight Shoes Casuals For Women  (Pink)",4,Women,Flipkart,399,799,50.06%,399.02,-0.02,1
7324,Women White Heels Sandal,3.4,Women,Flipkart,469,999,53.05%,469.03,-0.03,1
12970,Men Synthetic Leather Office Black Formal Shoes Slip On Shoes For Men  (Black),3.8,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
5636,ELIZA Running Shoes For Women  (Black),3.3,Women,Flipkart,849,899,5.56%,849.02,-0.02,1
17298,Women Multicolor Heels Sandal,3.9,Women,Flipkart,386,998,61.32%,386.03,-0.03,1
13944,Women Gold Wedges Sandal,3.6,Women,Flipkart,499,999,50.05%,499,0,1
20920,Women Beige Heels Sandal,4.3,Women,Flipkart,699,999,30.03%,699,0,1
6441,WOMEN LEATHER OPEN BACK BELLIES Loafers For Women  (Brown),4.3,Women,Flipkart,545,999,45.45%,544.95,0.05,0
19307,Women Black Wedges Sandal,4,Women,Flipkart,473,499,5.21%,473,0,1
18899,Slides,4,Men,Flipkart,1484,2699,45.02%,1483.91,0.09,1
6994,Flip Flops,3.7,Men,Flipkart,379,999,62.06%,379.02,-0.02,1
19215,Formal Classy Bellies For Women  (Tan),3.9,Women,Flipkart,424,500,15.20%,424,0,1
9490,888 Jutis For Men  (Beige),4.2,Men,Flipkart,919,999,8.01%,918.98,0.02,0
14166,"Casual Loafers, Sneakers Shoes for Woman Pack of 2 Combo(O)-1253-1254 Sneakers For Women  (Multicolor)",3.8,Women,Flipkart,525,998,47.39%,525.05,-0.05,1
6968,Women Black Heels Sandal,4.3,Women,Flipkart,474,999,52.55%,474.03,-0.03,0
20823,"Casual shoes,Running shoes,Walking shoes,Loafers,Sneakers,Traning shoes,Gym shoes. Casuals For Women  (Multicolor)",4.1,Women,Flipkart,527,798,33.96%,527,0,1
16293,Combo pack of 4 casual sneaker loafer shoe for women. Sneakers For Women  (Multicolor),3.6,Women,Flipkart,999,1996,49.95%,999,0,1
14291,Women Red Flats Sandal,4.2,Women,Flipkart,249,699,64.38%,248.98,0.02,1
20390,Cosco Blue Light Weight With EVA Sole Running Shoes For Men  (Blue),4,Men,Flipkart,449,999,55.06%,448.95,0.05,1
13265,Women Grey Wedges Sandal,4.3,Women,Flipkart,489,1099,55.51%,488.95,0.05,0
16921,"Socks Stylish Cricket , Walking Shoes , Light Weight Sports Shoes Running Shoes For Women  (Grey)",4,Women,Flipkart,468,999,53.15%,468.03,-0.03,0
13197,Slippers,4,Women,Flipkart,319,1000,68.10%,319,0,0
14796,Men Brown Casual Sandal,4,Men,Flipkart,379,999,62.06%,379.02,-0.02,1
17529,Sneakers For Men  (White),4.1,Men,Flipkart,398,999,60.16%,398,0,1
12177,Jutis For Men  (Tan),4.1,Men,Flipkart,649,999,35.04%,648.95,0.05,0
15258,Sneakers For Women  (Multicolor),3.5,Women,Flipkart,525,998,47.39%,525.05,-0.05,1
15018,Casual Loafer Sneakers Shoes Walking Shoes For Women  (Blue),3.9,Women,Flipkart,589,998,40.98%,589.02,-0.02,1
16653,Flip Flops,3.7,Women,Flipkart,199,499,60.12%,199,0,0
17136,Flip Flops,4,Men,Flipkart,271,299,9.36%,271.01,-0.01,1
5138,Women Girl's Fashion Trendy Comfortable Slip On Sneakers For Women  (Navy),4,Women,Flipkart,273,699,60.94%,273.03,-0.03,1
6770,Trendy Walking Shoes For Women  (Pink),4,Women,Flipkart,549,999,45.05%,548.95,0.05,0
20603,Walking Shoes For Men  (Black),3.7,Undefined,Flipkart,398,999,60.16%,398,0,1
12955,Slides,4.1,Women,Flipkart,284,499,43.09%,283.98,0.02,1
1843,Slippers,4,Women,Flipkart,168,499,66.33%,168.01,-0.01,1
15674,Boots For Women  (Black),3.3,Women,Flipkart,479,999,52.05%,479.02,-0.02,0
18575,Women Black Flats Sandal,4.1,Women,Flipkart,304,999,69.57%,304,0,1
18355,Zod Runner V3 Wn s IDP Running Shoes For Women  (Blue),4.3,Women,Flipkart,1699,3999,57.51%,1699.18,-0.18,1
8192,Men Brown Sandal,3.9,Men,Flipkart,468,1299,63.97%,468.03,-0.03,1
16995,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (Brown),4.2,Women,Flipkart,358,999,64.16%,358.04,-0.04,0
17371,Combo Pack of Casual Shoes Loafers For Women  (Multicolor),3.8,Women,Flipkart,442,998,55.71%,442.01,-0.01,1
1153,ROYCE-2 Running Shoes For Men  (Black),4.2,Men,Flipkart,949,1049,9.53%,949.03,-0.03,1
9006,Walking Shoes For Women  (Blue),3.8,Undefined,Flipkart,424,499,15.03%,424,0,1
16322,Slippers,3,Men,Flipkart,399,999,60.06%,399,0,0
17770,Mojari Bellies For Women  (Black),3.7,Women,Flipkart,270,499,45.89%,270.01,-0.01,0
10765,Jutis For Women  (Black),3.9,Women,Flipkart,199,799,75.09%,199.03,-0.03,0
3311,Women's Combo Pack of 2 casual shoes Sneakers For Women  (Multicolor),4,Women,Flipkart,592,798,25.81%,592.04,-0.04,1
20820,"Blackwood n Running shoes, Gym Shoes, Training shoes, Walking Shoes Running Shoes For Men  (Black, Red)",3.8,Men,Flipkart,419,999,58.06%,418.98,0.02,1
13140,TREAD REVOLUTION ADV LP Running Shoes For Men  (Black),3.9,Men,Flipkart,1047,2299,54.46%,1046.96,0.04,1
16881,Women SL-123 Magenta Baby Pink Walking Shoes For Women  (Red),4.3,Women,Flipkart,836,899,7.01%,835.98,0.02,1
17557,DRAGON LADIES Running Shoes For Women  (Grey),4.1,Women,Flipkart,1499,1699,11.77%,1499.03,-0.03,1
10940,"New Fashionable Waterproof Casual Shoes,Walking Shoes,Rubber Shoes,Lightweight Shoes Casuals For Women  (Pink)",4,Women,Flipkart,399,799,50.06%,399.02,-0.02,1
14482,sneaker men red 1258 - 10 For Men  (Red),4,Men,Flipkart,275,499,44.89%,275,0,1
2148,Perfect Stylish Casual Sneakers For Women & Girls Shoes Sneakers For Women  (Multicolor),4.1,Women,Flipkart,444,999,55.56%,443.96,0.04,1
15174,Slides,4.1,Women,Flipkart,345,795,56.60%,345.03,-0.03,0
523,Zod Runner NM IDP Running Shoes For Men  (Navy),4.1,Men,Flipkart,2083,4016,50.01%,2007.6,75.4,1
19366,Mojaris For Men  (Tan),3.8,Men,Flipkart,426,999,57.36%,425.97,0.03,1
14121,Women Pink Heels Sandal,4.1,Women,Flipkart,599,1299,53.89%,598.97,0.03,1
10138,Men's Formal Lace Up Shoe Lace Up For Men  (Black),4.2,Men,Flipkart,698,699,0.14%,698.02,-0.02,0
5392,Flip Flops,3.3,Women,Flipkart,169,499,66.13%,169.01,-0.01,0
17625,Pacific Maze Wn s IDP Badminton Shoes For Women  (Blue),4.3,Women,Flipkart,3998,3999,0.03%,3997.8,0.2,1
14804,Slip On For Women  (Black),5,Women,Flipkart,349,899,61.18%,348.99,0.01,0
16234,Women Grey Flats Sandal,4.8,Women,Flipkart,349,899,61.18%,348.99,0.01,1
4101,Gliders (from Liberty),4.3,Women,Amazon,499,499,0.00%,499,0,1
8908,"Designer Loafers For Men  (Brown, Blue)",4,Men,Flipkart,315,499,36.87%,315.02,-0.02,1
15322,Slides,4,Men,Flipkart,399,499,20.04%,399,0,1
5675,Trendy look Men's Casual Wear Dailyuse Flip Flop & Slippers,3.6,Men,Flipkart,199,499,60.12%,199,0,0
14677,Men's Running Shoes Fashion Breathable Sneakers Mesh Soft Sole Casual Athletic Lightweight Casuals For Men  (Black),3.8,Men,Flipkart,299,1499,80.05%,299.05,-0.05,0
5397,Jutis For Women  (Blue),3.9,Women,Flipkart,284,499,43.09%,283.98,0.02,0
9596,women bellies Loafers For Women  (Beige),4,Women,Flipkart,549,999,45.05%,548.95,0.05,1
750,Jutis For Men  (Brown),4.2,Men,Flipkart,525,937,52.55%,444.61,80.39,1
5869,"Perfect Stylish,Trending High Ankle Boots For Women Boots For Women  (Pink)",4.3,Women,Flipkart,365,999,63.46%,365.03,-0.03,0
16658,Flip Flops,3.4,Women,Flipkart,330,499,33.87%,329.99,0.01,0
19444,Designer Nagra Mojaris For Men  (Brown),3.9,Men,Flipkart,434,499,13.03%,433.98,0.02,0
12932,Court Star Vulc FS Sneakers For Women  (Black),4.2,Women,Flipkart,1574,5999,73.76%,1574.14,-0.14,1
8495,Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Jutis For Women  (Tan),3.9,Women,Flipkart,199,499,60.12%,199,0,0
13367,Monk Strap For Men  (Tan),3,Men,Flipkart,1199,1999,40.02%,1199,0,0
14724,"Cushioned Athletic Running Shoes For Men  (Blue, Orange)",4,Men,Flipkart,739,1299,43.11%,739,0,1
20911,Jutis For Men  (Brown),4.4,Men,Flipkart,388,599,35.23%,387.97,0.03,0
17607,Combo Pack Of 5 Casual Shoes Canvas Shoes For Men  (Multicolor),4.1,Men,Flipkart,759,3999,81.02%,759.01,-0.01,1
2221,Sports Mesh Running Shoes For Women  (Green),4,Women,Flipkart,756,899,15.91%,755.97,0.03,1
7001,"Totu Womens Black and Red Casual Stylish Comfort ortho High Heel (Pack Of 1) Flip Flops , Size-5 Flip Flops",3.8,Women,Flipkart,199,499,60.12%,199,0,0
16473,Women Gold Wedges Sandal,3.7,Women,Flipkart,444,499,11.02%,444.01,-0.01,0
5880,Genuine Leather Formal Shoes Derby For Men  (Black),3.9,Men,Flipkart,949,2999,68.36%,948.88,0.12,1
15182,Comfortable Stylish Latest Design Walking Shoes For Women  (White),4.1,Women,Flipkart,599,999,40.04%,599,0,1
692,Women Brown Flats Sandal,4.2,Women,Flipkart,159,452,58.43%,187.9,-28.9,0
12428,Flip Flops,4.1,Women,Flipkart,344,999,65.57%,343.96,0.04,0
5701,Women Pink Wedges Sandal,4.1,Women,Flipkart,459,999,54.05%,459.04,-0.04,1
7563,Men Grey Clogs Sandal,3.9,Men,Flipkart,485,999,51.45%,485.01,-0.01,0
16824,Women Pink Heels Sandal,4,Women,Flipkart,355,799,55.57%,355,0,0
9748,Mojari Jutis For Women  (Red),4,Women,Flipkart,260,499,47.90%,259.98,0.02,0
1539,Women White Heels Sandal,3.9,Women,Flipkart,331,999,66.87%,330.97,0.03,0
1411,Boots For Women  (Black),4.3,Women,Flipkart,469,999,53.05%,469.03,-0.03,0
567,Women Black Wedges Sandal,4.1,Women,Flipkart,426,1085,60.06%,433.35,-7.35,1
13961,Breathable Cloth Surface Run Leisure Shoes Running Shoes For Men  (Black),3.8,Men,Flipkart,379,1123,66.25%,379.01,-0.01,1
15308,Boots For Women  (Black),3.8,Women,Flipkart,3519,6099,42.30%,3519.12,-0.12,0
119,Flip Flops,4,Men,Flipkart,188,634,62.12%,240.16,-52.16,0
18054,BECKEN PLAIN BLACK LEATHER Slip On For Men  (Black),4.4,Men,Flipkart,2499,4999,50.01%,2499,0,0
16674,Mojaris For Men  (Red),4.2,Men,Flipkart,449,999,55.06%,448.95,0.05,1
10211,"COMBO-PF1-WHITE-PF1-BLACK Casuals For Men  (White, Black)",4.1,Men,Flipkart,699,1998,65.02%,698.9,0.1,1
12234,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Pack of 2 Bellies For Women  (Multicolor)",3.9,Women,Flipkart,449,999,55.06%,448.95,0.05,0
19361,Men's Cream Gold Punjabi Jutti Ethnic Sherwani Bridal Shoes For Men  (Gold),3.2,Men,Flipkart,1895,2195,13.67%,1894.94,0.06,0
17341,Black Formal Shoe For Men & Boys Slip On For Men  (Black),4,Men,Flipkart,435,999,56.46%,434.96,0.04,0
6016,Smash v2 Buck Sneakers For Women  (Blue),4.8,Women,Flipkart,2088,3499,40.33%,2087.85,0.15,1
11592,Flip Flops,3.8,Men,Flipkart,854,1499,43.03%,853.98,0.02,1
283,KENT Running Shoes For Men  (Navy),4.2,Men,Flipkart,999,1412,19.25%,1140.19,-141.19,1
9550,"Women Black, Blue Sports Sandal",4.4,Women,Flipkart,948,1020,7.06%,947.99,0.01,1
16634,Royal Look Party Wear Shoes For Men ll Casual Shoes For Men ll Latest Patent Leather Boots for Men Boots For Men  (Black),4.2,Men,Flipkart,799,1299,38.49%,799.01,-0.01,1
2996,Fashionable casual sneakers shoes for men Sneakers For Men  (White),3.7,Men,Flipkart,549,3999,86.27%,549.06,-0.06,1
3991,Women Black Heels Sandal,4.1,Women,Flipkart,599,999,40.04%,599,0,1
2068,Nagra for Men ( Tan 06 ) Jutis For Men  (Tan),4.2,Men,Flipkart,474,999,52.55%,474.03,-0.03,0
5693,Women Pink Flats Sandal,3.7,Women,Flipkart,284,999,71.57%,284.02,-0.02,1
17874,Women Beige Wedges Sandal,4.3,Women,Flipkart,1048,2295,54.34%,1047.9,0.1,1
19419,Denill Ankle Length Sneakers Sneakers For Women  (Pink),4.1,Women,Flipkart,475,999,52.45%,475.02,-0.02,1
15469,Stylish & Fashionable Boots For Women  (Black),4.1,Women,Flipkart,419,999,58.06%,418.98,0.02,0
1915,Bellies For Women  (Blue),3.6,Women,Flipkart,298,599,50.25%,298,0,1
8623,Wedding and Party Wear Ethnic Jlsa Juttis Mojaris For Men  (Black),3.8,Men,Flipkart,499,999,50.05%,499,0,0
8601,TRAVELLAR LP Running Shoes For Men  (White),4.2,Men,Flipkart,1500,2999,49.98%,1500.1,-0.1,1
14668,Unistar Men's Boots,4.2,Men,Amazon,499,799,37.55%,498.98,0.02,1
20628,Women Black Wedges Sandal,3.3,Women,Flipkart,314,449,30.07%,313.99,0.01,0
12784,Flip Flops,3.8,Men,Flipkart,317,799,60.33%,316.96,0.04,0
